generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.26 18/04/2025 à 01:10
26;62156308;@I00392@;Bermond;DE POSQUIERES D' UZES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bermond&n=de+posquieres+d+uzes;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 1110
- Décédé en 1181, à l'âge de 71 ans
@todo vérifier les événements pour Bermond DE POSQUIERES D' UZES (1 erreur(s) détectée(s))";1;
27;124312914;@I00395@;Bernard;DE TRENCAVEL DE BEZIERS DE NIMES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+trencavel+de+beziers+de+nimes;3;0;1;2;forme2;;"";"Vicomte de Carcassonne et de Béziers";"";"";"";0;0;"- Né vers 1066
- Décédé en 1130, à l'âge d'environ 64 ans
- Vicomte de Carcassonne et de Béziers";0;
27;124312915;@I00396@;Cécile;DE PROVENCE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=cecile&n=de+provence;2;0;1;0;;;"";"";"";"";"";0;0;"- Née vers 1070
- Décédée en 1150, à l'âge d'environ 80 ans";0;
27;124312912;@I00397@;Bernard;DE LA TOUR D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+la+tour+d+auvergne&oc=2;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédé";0;
27;124312925;@I00398@;Mathilde l'Impératrice;DE NORMANDIE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mathilde+l+imperatrice&n=de+normandie;2;0;1;2;forme2;17 juin 1128;"Le Mans 72,";"";"";"";"";0;0;"- Née en août 1102 - Londres, Angleterre
- Décédée le 10 septembre 1169 - Rouen, 76540, Seine-Maritime, Normandie, France, à l'âge de 67 ans";0;
27;124312924;@I00399@;Geoffroy 5 le Bel;PLANTAGENÊT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=geoffroy+5+le+bel&n=plantagenet;2;0;1;2;forme2;17 juin 1128;"Le Mans 72,";"";"";"";"";0;0;"- Né le 24 août 1113
- Décédé le 7 septembre 1151 - Château-du-Loir, 72071, Sarthe, Pays de la Loire, France, à l'âge de 38 ans";0;
27;124313041;@I00400@;Aldoinie;NN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aldoinie&n=nn;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1075
- Décédée vers 1116, à l'âge d'environ 41 ans";0;
27;124313040;@I00402@;Guy 1er;DE SEVERAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guy+1er&n=de+severac&oc=3;2;0;0;0;;;"";"";"";"";"";0;0;"- Né en 1070
- Décédé vers 1116, à l'âge d'environ 46 ans";0;
27;124313045;@I00403@;Mathilde;DE HAUTEVILLE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mathilde&n=de+hauteville;2;0;0;0;;;"";"";"";"";"";0;0;"- Née en 1064
- Décédée en 1107, à l'âge de 43 ans";0;
27;124312921;@I00393@;Faydide;D'UZES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=faydide&n=d+uzes;2;0;2;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1105
- Décédée vers 1147, à l'âge d'environ 42 ans
@todo vérifier les événements pour Faydide D'UZES (2 erreur(s) détectée(s))";2;
27;124312920;@I00394@;Alphonse Jourdain;DE TOULOUSE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alphonse+jourdain&n=de+toulouse;2;0;1;2;forme2;30 septembre 1125;"Uzès, 30334, Gard, Languedoc-Roussillon, France,";"";"";"";"";0;0;"- Né en 1103
- Décédé en 1148, à l'âge de 45 ans";0;
27;124312926;@I00401@;Guillaume 10;D'AQUITAINE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+10&n=d+aquitaine;2;0;1;2;forme2;1119;"";"";"";"";"";0;0;"- Né en 1099
- Décédé en 1137, à l'âge de 38 ans";0;
27;124313046;@I00404@;Gerbert;DE GEVAUDAN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gerbert&n=de+gevaudan;3;0;1;2;forme2;1073;"";"Comte de Provence, comte Gévaudan, comte de Millau";"";"";"";1;0;"- Né vers 1055
- Décédé en 1111, à l'âge d'environ 56 ans
- Comte de Provence, comte Gévaudan, comte de Millau";0;
27;124313044;@I00405@;Raimond Bérenger;DE BARCELONE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raimond+berenger&n=de+barcelone&oc=2;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né en 1055
- Décédé en 1082, à l'âge de 27 ans";0;
27;124312913;@I00406@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7482;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
27;124312927;@I00407@;Aliénor;DE CHATELLERAULT;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alienor&n=de+chatellerault;2;0;1;0;;1119;"";"";"";"";"";0;0;"- Née en 1103
- Décédée en 1130, à l'âge de 27 ans";0;
26;62156293;@I00414@;Maragde dite Marguerite;D' ARPAJON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=maragde+dite+marguerite&n=d+arpajon;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédée";0;
26;62156292;@I00416@;Astorg 2;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+2&n=de+peyre;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né en 1040
- Décédé en 1099, à l'âge de 59 ans";0;
26;62156485;@I00417@;Guillemette;D'ALBERET;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillemette&n=d+alberet;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
27;124313047;@I00408@;Gerberge;DE PROVENCE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gerberge&n=de+provence;3;0;1;2;forme2;1073;"";"Comtesse d'Arles";"";"";"";0;0;"- Née en 1061
- Décédée en 1115, à l'âge de 54 ans
- Comtesse d'Arles";0;
26;62156307;@I00409@;Béatrice;DE MELGUEIL;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrice&n=de+melgueil;3;0;1;2;forme2;1145;"";"Comtesse de Provence, héritière de Melgueil";"";"";"";0;0;"- Née vers 1125
- Décédée
- Comtesse de Provence, héritière de Melgueil
@todo vérifier les événements pour Béatrice DE MELGUEIL (1 erreur(s) détectée(s))
@todo Geneanet signale des anomalies sur Béatrice DE MELGUEIL. Vérifier la source.";2;
26;62156309;@I00410@;Roscie;DU CAYLAR DES BAUX;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=roscie&n=du+caylar+des+baux;2;0;0;2;forme2;vers 1145;"";"";"";"";"";0;0;"- Née vers 1110
- Décédée en 1192, à l'âge d'environ 82 ans";0;
26;62156311;@I00411@;Constance (Amic);DE VEDENE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=constance+amic&n=de+vedene;2;0;1;2;forme2;vers 1130;"";"";"";"";"";0;0;"- Née en 1110
- Décédée en 1136, à l'âge de 26 ans";0;
26;62156310;@I00412@;Rostaing 2;DE SABRAN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=rostaing+2&n=de+sabran;2;0;1;2;forme2;vers 1145;"";"";"";"";"";0;0;"- Né en 1115 - Tresques, 30331, Gard, Languedoc-Roussillon, France
- Décédé en 1181, à l'âge de 66 ans
@todo vérifier les événements pour Rostaing 2 DE SABRAN (1 erreur(s) détectée(s))";1;
26;62156313;@I00413@;Elisabeth;D'EPERNON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=elisabeth&n=d+epernon;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1070
- Décédée";0;
26;62156312;@I00415@;Guillaume I;DE CHATEAUNEUF-RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+i&n=de+chateauneuf+randon&oc=3;3;0;1;2;forme2;;"";"Seigneur de Randon";"";"";"";0;0;"- Né avant 1070
- Décédé en 1126
- Seigneur de Randon";0;
27;124312864;@I00421@;Béraud 4;DE MERCOEUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beraud+4&n=de+mercoeur;1;0;0;2;forme2;;"";"";"";"";"";0;0;"- Décédé";0;
27;124312859;@I00418@;Elise;DE CASTELNAU;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=elise&n=de+castelnau;2;0;1;2;forme2;1165;"";"";"";"";"";0;0;"- Née en 1145
- Décédée en 1214, à l'âge de 69 ans";0;
27;124312865;@I00419@;Aldéarde;D' AUVERGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aldearde&n=d+auvergne;1;0;0;2;forme2;;"";"";"";"";"";0;0;"- Décédée";0;
27;124312858;@I00420@;Raymond;DE TURENNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+turenne;3;0;1;2;forme2;1165;"";"Vicomte de Turenne";"";"";"";1;0;"- Né le 8 octobre 1143
- Décédé en 1191 - St Jean d'Acre, Palestine, à l'âge de 48 ans
- Vicomte de Turenne";0;
27;124312867;@I00422@;Jeanne;DE CALABRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=de+calabre;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
27;124312869;@I00423@;Emma;DE SICILE DE HAUTEVILLE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=emma&n=de+sicile+de+hauteville;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1070
- Décédée en 1142, à l'âge de 72 ans";0;
27;124312866;@I00424@;Robert;DE CLERMONT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=robert&n=de+clermont;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1095
- Décédé";0;
27;124312871;@I00425@;Adélaïde;DE BOURBON-LANCY;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=adelaide&n=de+bourbon+lancy;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1092
- Décédée en 1151, à l'âge de 59 ans";0;
27;124312868;@I00426@;Guillaume;D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=d+auvergne&oc=2;3;0;1;2;forme2;;"";"Comte d'Auvergne";"";"";"";0;0;"- Né en 1060
- Décédé en 1136, à l'âge de 76 ans
- Comte d'Auvergne";0;
27;124312870;@I00427@;Guillaume;DE NEVERS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+nevers;3;0;1;2;forme2;;"";"Comte de Nevers, d'Auxerre et de Tonnerre";"";"";"";0;0;"- Né en 1082
- Décédé en 1147, à l'âge de 65 ans
- Comte de Nevers, d'Auxerre et de Tonnerre";0;
27;124312616;@I00428@;Raymond Decan (d' Avignon);DE POSQUIERES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond+decan+d+avignon&n=de+posquieres;3;0;1;2;forme2;1090;"";"Seigneur d'Uzès et de Posquières";"";"";"";0;0;"- Né en 1075 - Avignon, 84007, Vaucluse, Provence-Alpes-Côte d'Azur, France
- Décédé le 6 septembre 1138 - Saint-Laurent-d'Aigouze, 30276, Gard, Languedoc-Roussillon, France, à l'âge de 63 ans
- Seigneur d'Uzès et de Posquières";0;
27;124312611;@I00429@;Maria;X.;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=maria&n=x.;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
27;124312608;@I00430@;Bernard 4;D'ANDUZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard+4&n=d+anduze;3;0;0;2;forme2;;"";"Seigneur d'Anduze,Lecques,Montpezat et Portes.";"";"";"";0;0;"- Né en 1110
- Décédé en 1162, à l'âge de 52 ans
- Seigneur d'Anduze,Lecques,Montpezat et Portes.";0;
27;124312610;@I00431@;Henri;DE ROQUEFEUIL;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=henri&n=de+roquefeuil;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé";0;
27;124312613;@I00432@;Agnès;X;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=x;2;0;1;0;;;"";"";"";"";"";0;0;"- Née vers 1085
- Décédée";0;
26;62156484;@I00433@;Hélie;D'APCHIER;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=helie&n=d+apchier;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1090
- Décédé";0;
27;124312612;@I00434@;Raymond " le Croisé ";DE NARBONNE-PELET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond+le+croise&n=de+narbonne+pelet;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1075
- Décédé";0;
26;62156488;@I00435@;Robert 4;D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=robert+4&n=d+auvergne;3;0;0;2;forme2;;"";"Comte d'Auvergne, croisé (2e croisade)";"";"";"";1;1;"- Né en 1095
- Décédé en 1147 - en Palestine, à l'âge de 52 ans
- Comte d'Auvergne, croisé (2e croisade)";0;
26;62156489;@I00436@;Mathilde;DE BOURGOGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mathilde&n=de+bourgogne;1;0;0;2;forme2;;"";"";"";"";"";0;0;"- Décédée le 22 juillet 1202 - inhumée à l'Abbaye du Bouschet-Vauluisant - Yronde et Buron 63472, Puy-de-Dôme";0;
26;62156491;@I00437@;Marguerite;DE BOURGOGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=de+bourgogne;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1096
- Décédée en 1163, à l'âge de 67 ans";0;
26;62156490;@I00438@;Guigue;D'ALBON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guigue&n=d+albon;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 1095
- Décédé en 1142, à l'âge de 47 ans";0;
26;62156495;@I00439@;Brunichilde;DE FOIX;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=brunichilde&n=de+foix;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1120
- Décédée en 1160, à l'âge de 40 ans";0;
26;62156493;@I00440@;Umberge ou Brunissende;DE LIMOGES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=umberge+ou+brunissende&n=de+limoges;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1090
- Décédée";0;
26;62156492;@I00441@;Archambaud 4 Le Barbu;DE COMBORN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=archambaud+4+le+barbu&n=de+comborn;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 1098
- Décédé en 1137, à l'âge de 39 ans";0;
26;62156494;@I00442@;Hélie;DE PERIGORD;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=helie&n=de+perigord&oc=2;3;0;1;2;forme2;;"";"Comte de Périgord";"";"";"";0;0;"- Né vers 1085
- Décédé vers 1144, à l'âge d'environ 59 ans
- Comte de Périgord";0;
26;62156461;@I00443@;Constance;DE FRANCE   CAPET;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=constance&n=de+france+capet;2;0;1;2;forme2;1154;"";"";"";"";"";1;0;"- Née vers 1128
- Décédée en 1177, à l'âge d'environ 49 ans
@todo note 'Union avec Raymond 5 de TOULOUSE' de Constance DE FRANCE   CAPET à analyser : 'elle : second mariage divorcés en 1165'";0;
28;248626088;@I00444@;Raimond Bérenger Le Vieux;DE BARCELONE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raimond+berenger+le+vieux&n=de+barcelone;2;0;0;0;;;"";"Comte de Barcelone";"";"";"";0;0;"- Décédé en 1076
- Comte de Barcelone";0;
28;248626092;@I00445@;Bérenger 2 Richard;DE MILHAUD;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=berenger+2+richard&n=de+milhaud;3;0;0;2;forme2;;"";"Vicomte de Millau et de Rodez";"";"";"";0;0;"- Né en 1035
- Décédé
- Vicomte de Millau et de Rodez";0;
28;248625852;@I00446@;Guilaume 9 Le Troubadour;D'AQUITAINE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guilaume+9+le+troubadour&n=d+aquitaine;2;0;1;2;forme2;1094;"";"";"";"";"";0;0;"- Né en 1071
- Décédé en 1126, à l'âge de 55 ans";0;
28;248625848;@I00447@;Foulques 5 le Jeune;PLANTAGENÊT D'ANJOU;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=foulques+5+le+jeune&n=plantagenet+d+anjou;2;0;0;0;;;"";"";"";"";"";0;0;"- Né en 1092
- Décédé le 10 novembre 1142 - St Jean d'Acre, à l'âge de 50 ans";0;
28;248625849;@I00448@;Emmengarde ou Eremburge;DE BEAUGENCY;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=emmengarde+ou+eremburge&n=de+beaugency;2;0;0;0;;;"";"";"";"";"";0;0;"- Née en 1096
- Décédée en 1126, à l'âge de 30 ans";0;
28;248625851;@I00449@;Mathilde;D'ECOSSE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mathilde&n=d+ecosse;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1080
- Décédée en 1118, à l'âge de 38 ans";0;
28;248625829;@I00450@;Emengarde;DE CARCASSONNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=emengarde&n=de+carcassonne;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1051
- Décédée en 1112, à l'âge d'environ 61 ans";0;
28;248625850;@I00451@;Henri 1er;DE NORMANDIE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=henri+1er&n=de+normandie;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1068
- Décédé en 1135, à l'âge de 67 ans";0;
28;248625828;@I00452@;Raymond Bernard;DE TRENCAVEL;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond+bernard&n=de+trencavel;2;0;0;0;;;"";"";"";"";"";0;0;"- Né vers 1036
- Décédé en 1074, à l'âge d'environ 38 ans";0;
28;248625841;@I00453@;Elvire;DE CASTILLE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=elvire&n=de+castille;3;0;1;2;forme2;1094;"";"Infante de Castille";"";"";"";0;0;"- Née en 1080
- Décédée en 1151, à l'âge de 71 ans
- Infante de Castille";0;
27;124312585;@I00454@;Pétronille;DE CARLAT;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=petronille&n=de+carlat;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédée";0;
27;124312624;@I00455@;Guillaume;DE CHATEAUNEUF;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+chateauneuf&oc=3;2;0;1;2;forme2;17 janvier 1057;"";"Seigneur de Châteauneuf-en-Boutières (07)";"";"";"";0;0;"- Décédé après 1062
- Seigneur de Châteauneuf-en-Boutières (07)";0;
27;124312584;@I00456@;Astorg 1er dit d'Orlac;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+1er+dit+d+orlac&n=de+peyre;2;0;0;0;;;"";"";"";"";"";0;0;"- Né vers 1010
- Décédé";0;
27;124312627;@I00457@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=8342;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
27;124312622;@I00458@;Guiraud 1er;DE VEDENE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guiraud+1er&n=de+vedene;3;0;0;2;forme2;;"";"Seigneur de Vedène";"";"";"";0;0;"- Né vers 1080
- Décédé vers 1113, à l'âge d'environ 33 ans
- Seigneur de Vedène";0;
27;124312620;@I00459@;Guillaume 2;DE SABRAN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+2&n=de+sabran;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né en 1095
- Décédé en 1159, à l'âge de 64 ans";0;
27;124312626;@I00460@;Amaury;D'EPERNON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=amaury&n=d+epernon;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1050
- Décédé";0;
27;124312614;@I00461@;Bernard;DE MELGUEIL;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+melgueil;2;0;1;0;;25 janvier 1120;"";"";"";"";"";0;0;"- Né en 1091
- Décédé en 1132, à l'âge de 41 ans";0;
27;124312618;@I00462@;Rainon 1;DU CAYLAR DES BAUX;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=rainon+1&n=du+caylar+des+baux;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1090
- Décédé en 1160, à l'âge de 70 ans";0;
28;248626095;@I00463@;Etiennette Douce;DE MARSEILLE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=etiennette+douce&n=de+marseille;2;0;1;2;forme2;vers 1040;"";"";"";"";"";0;0;"- Née en 1024
- Décédée en 1095, à l'âge de 71 ans";0;
28;248626093;@I00464@;Agnès Adèle;DE CARLAT;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes+adele&n=de+carlat;3;0;0;0;;;"";"Vicomtesse de Carlat et de Lodève";"";"";"";0;0;"- Née en 1035
- Décédée
- Vicomtesse de Carlat et de Lodève";0;
28;248626094;@I00465@;Geoffroi 1;DE PROVENCE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=geoffroi+1&n=de+provence;3;0;1;2;forme2;vers 1040;"";"Comte et marquis de Provence";"";"";"";1;1;"- Né en 1013
- Décédé en 1063, à l'âge de 50 ans
- Comte et marquis de Provence";0;
28;248626089;@I00466@;Almodis;DE LA MARCHE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=almodis&n=de+la+marche;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1020
- Décédée le 1er novembre 1073, à l'âge de 53 ans
@todo vérifier les événements pour Almodis DE LA MARCHE (1 erreur(s) détectée(s))";1;
28;248625728;@I00467@;Béraud 3;DE MERCOEUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beraud+3&n=de+mercoeur;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédé";0;
28;248625729;@I00468@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7882;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
28;248625730;@I00469@;Guillaume 3;D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+3&n=d+auvergne;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né en 1000
- Décédé en 1064, à l'âge de 64 ans";0;
28;248625716;@I00470@;Boson 2;DE TURENNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=boson+2&n=de+turenne;3;0;0;2;forme2;1142;"";"Vicomte de Turenne";"";"";"";1;0;"- Né en 1110
- Décédé le 26 juin 1143 - St-Paul-la-Roche, 24481, Dordogne, Aquitaine, France, à l'âge de 33 ans
- Vicomte de Turenne";0;
28;248625718;@I00471@;Bernard;DE CASTELNAU;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+castelnau;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1130
- Décédé en 1212, à l'âge d'environ 82 ans";0;
27;124312625;@I00472@;Antoinette;DE MERCOEUR;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=antoinette&n=de+mercoeur;1;0;1;0;;17 janvier 1057;"";"";"";"";"";0;0;"- Décédée";0;
27;124312623;@I00473@;Ayalmus;??;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ayalmus&n=;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédée";0;
27;124312621;@I00474@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=8488;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
27;124312922;@I00476@;Louis 6 Le Gros;DE FRANCE   CAPET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=louis+6+le+gros&n=de+france+capet;3;0;1;2;forme2;3 août 1115;"Paris,";"Roi de France de 1108 à 1137";"";"";"";1;0;"- Né en 1081 - Paris
- Décédé le 8 août 1137 - Paris Château de Bethisy, à l'âge de 56 ans
- Roi de France de 1108 à 1137
@todo note 'Union avec Adélaïde de SAVOIE' de Louis 6 Le Gros DE FRANCE   CAPET à analyser : 'lui : 2eme mariage'";0;
27;124312989;@I00477@;Asceline;DE SALAGNAC DE GRIGNOLS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=asceline&n=de+salagnac+de+grignols;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1045
- Décédée en 1090, à l'âge de 45 ans";0;
27;124312985;@I00478@;Ermengarde Garcin;DE COURSON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ermengarde+garcin&n=de+courson;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1050
- Décédée vers 1110, à l'âge d'environ 60 ans";0;
27;124312984;@I00479@;Bernard;DE COMBORN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+comborn;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1038
- Décédé en 1129, à l'âge de 91 ans";0;
27;124312988;@I00480@;Adalbert Cadoirac Camus;DE PERIGORD;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=adalbert+cadoirac+camus&n=de+perigord;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1032
- Décédé vers 1104, à l'âge d'environ 72 ans";0;
27;124312987;@I00481@;Graille;D'ANGOULËME;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=graille&n=d+angouleme;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1060
- Décédée en 1112, à l'âge de 52 ans";0;
27;124312986;@I00482@;Adémar;DE LIMOGES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ademar&n=de+limoges;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1050
- Décédé en 1133, à l'âge de 83 ans";0;
27;124312991;@I00483@;Chimène Diaz;DE BARCELONE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=chimene+diaz&n=de+barcelone;2;0;1;0;;;"";"";"";"";"";0;0;"- Née vers 1105
- Décédée";0;
27;124312981;@I00484@;Mathilde Régine;DE SICILE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mathilde+regine&n=de+sicile;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
27;124312990;@I00485@;Roger;DE FOIX;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=roger&n=de+foix;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé";0;
27;124312983;@I00486@;Béatrix;DE LORRAINE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrix&n=de+lorraine;2;0;0;0;;;"";"";"";"";"";0;0;"- Née en 1060
- Décédée en 1112, à l'âge de 52 ans";0;
27;124312980;@I00487@;Guigues;D'ALBON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guigues&n=d+albon;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1069
- Décédé vers 1125, à l'âge d'environ 56 ans";0;
